Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.204290394,-0.003246544,-0.015891809,1.814347986,0.0
1,0.204290394,-0.072573877,-0.355248601,1.847681319,-1.0
2,0.204290394,-0.072573877,-0.355248601,1.847681319,-12.0
3,0.204290394,-0.072573877,-0.355248601,1.847681319,-15.0
4,0.204290394,-0.003246544,-0.015891809,1.814347986,-14.0
5,0.204290394,-0.072573877,-0.355248601,1.847681319,-9.0
6,0.204290394,0.120638506,0.590524615,2.714347986,-9.0
7,0.204290394,-0.003246544,-0.015891809,1.814347986,-4.0
8,0.204290394,0.192603250,0.942791519,4.514347986,-5.0
9,0.204290394,-0.072573877,-0.355248601,1.847681319,0.0
10,0.204290394,-0.003246544,-0.015891809,1.814347986,7.0
11,0.204290394,0.192603250,0.942791519,4.514347986,4.0
12,0.204290394,0.192603250,0.942791519,4.514347986,-5.0
13,0.204290394,0.192603250,0.942791519,4.514347986,-4.0
14,0.204290394,0.192603250,0.942791519,4.514347986,-3.0
15,0.204290394,-0.072573877,-0.355248601,1.847681319,6.0
16,0.204290394,-0.035384592,-0.173207321,2.514347986,1.0
17,0.204290394,-0.003246544,-0.015891809,1.814347986,1.0
18,0.204290394,-0.003246544,-0.015891809,1.814347986,-2.0
19,0.204290394,-0.072573877,-0.355248601,1.847681319,-7.0
20,0.204290394,-0.003246544,-0.015891809,1.814347986,-7.0
21,0.204290394,-0.003246544,-0.015891809,1.814347986,-8.0
22,0.204290394,-0.035384592,-0.173207321,2.514347986,-7.0
23,0.204290394,0.192603250,0.942791519,4.514347986,-8.0
24,0.204290394,0.192603250,0.942791519,4.514347986,-3.0
25,0.204290394,0.192603250,0.942791519,4.514347986,2.0
26,0.204290394,-0.003246544,-0.015891809,1.814347986,5.0
27,0.204290394,-0.003246544,-0.015891809,1.814347986,4.0
28,0.204290394,0.192603250,0.942791519,4.514347986,3.0
29,0.204290394,-0.003246544,-0.015891809,1.814347986,12.0
30,0.204290394,0.192603250,0.942791519,4.514347986,13.0
31,0.204290394,0.192603250,0.942791519,4.514347986,4.0
