Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.180489364,0.177815385,0.985184840,2.714347986,-1
1,0.180489364,0.177815385,0.985184840,2.714347986,0.0
2,0.180489364,-0.002001581,-0.011089744,1.814347986,3.0
3,0.180489364,-0.002001581,-0.011089744,1.814347986,2.0
4,0.180489364,0.050944744,0.282258980,1.847681319,1.0
5,0.180489364,0.177815385,0.985184840,2.714347986,1.0
6,0.180489364,0.112408363,0.622797714,4.514347986,4.0
7,0.180489364,0.050944744,0.282258980,1.847681319,-5.0
8,0.180489364,-0.002001581,-0.011089744,1.814347986,-8.0
9,0.180489364,-0.002001581,-0.011089744,1.814347986,-8.0
10,0.180489364,0.177815385,0.985184840,2.714347986,-7.0
11,0.180489364,-0.002001581,-0.011089744,1.814347986,-7.0
12,0.180489364,-0.047212179,-0.261578730,2.514347986,-2.0
13,0.180489364,-0.002001581,-0.011089744,1.814347986,-13.0
14,0.180489364,0.050944744,0.282258980,1.847681319,-8.0
15,0.180489364,-0.002001581,-0.011089744,1.814347986,-5.0
16,0.180489364,0.177815385,0.985184840,2.714347986,-6.0
17,0.180489364,0.050944744,0.282258980,1.847681319,-5.0
18,0.180489364,-0.002001581,-0.011089744,1.814347986,-16.0
19,0.180489364,-0.002001581,-0.011089744,1.814347986,-15.0
20,0.180489364,0.050944744,0.282258980,1.847681319,-10.0
21,0.180489364,-0.002001581,-0.011089744,1.814347986,-7.0
22,0.180489364,0.050944744,0.282258980,1.847681319,-7.0
23,0.180489364,0.050944744,0.282258980,1.847681319,0.0
24,0.180489364,-0.047212179,-0.261578730,2.514347986,0.0
25,0.180489364,0.050944744,0.282258980,1.847681319,1.0
26,0.180489364,0.050944744,0.282258980,1.847681319,2.0
27,0.180489364,0.177815385,0.985184840,2.714347986,9.0
28,0.180489364,-0.047212179,-0.261578730,2.514347986,16.0
29,0.180489364,0.050944744,0.282258980,1.847681319,15.0
30,0.180489364,-0.002001581,-0.011089744,1.814347986,10.0
31,0.180489364,0.050944744,0.282258980,1.847681319,9.0
32,0.180489364,-0.002001581,-0.011089744,1.814347986,10.0
33,0.180489364,-0.047212179,-0.261578730,2.514347986,9.0
34,0.180489364,0.112408363,0.622797714,4.514347986,10.0
35,0.180489364,-0.002001581,-0.011089744,1.814347986,1.0
36,0.180489364,0.177815385,0.985184840,2.714347986,0.0
37,0.180489364,0.050944744,0.282258980,1.847681319,5.0
38,0.180489364,0.112408363,0.622797714,4.514347986,4.0
39,0.180489364,0.112408363,0.622797714,4.514347986,-5.0
40,0.180489364,0.112408363,0.622797714,4.514347986,-2.0
41,0.180489364,0.112408363,0.622797714,4.514347986,-1.0
42,0.180489364,0.112408363,0.622797714,4.514347986,-10.0
43,0.180489364,-0.047212179,-0.261578730,2.514347986,-5.0
44,0.180489364,0.112408363,0.622797714,4.514347986,-5.0
45,0.180489364,-0.002001581,-0.011089744,1.814347986,-14.0
46,0.180489364,0.112408363,0.622797714,4.514347986,-15.0
47,0.180489364,0.050944744,0.282258980,1.847681319,-10.0
48,0.180489364,0.050944744,0.282258980,1.847681319,-9.0
49,0.180489364,0.112408363,0.622797714,4.514347986,-4.0
50,0.180489364,-0.047212179,-0.261578730,2.514347986,-3.0
51,0.180489364,0.177815385,0.985184840,2.714347986,-6.0
52,0.180489364,-0.002001581,-0.011089744,1.814347986,1.0
53,0.180489364,-0.002001581,-0.011089744,1.814347986,0.0
54,0.180489364,0.177815385,0.985184840,2.714347986,1.0
55,0.180489364,-0.002001581,-0.011089744,1.814347986,-8.0
56,0.180489364,0.050944744,0.282258980,1.847681319,-13.0
57,0.180489364,-0.002001581,-0.011089744,1.814347986,-10.0
58,0.180489364,0.177815385,0.985184840,2.714347986,3.0
59,0.180489364,-0.002001581,-0.011089744,1.814347986,6.0
60,0.180489364,0.177815385,0.985184840,2.714347986,6.0
61,0.180489364,0.177815385,0.985184840,2.714347986,11.0
62,0.180489364,0.177815385,0.985184840,2.714347986,2.0
63,0.180489364,-0.047212179,-0.261578730,2.514347986,-7.0
64,0.180489364,0.050944744,0.282258980,1.847681319,-7.0
65,0.180489364,0.050944744,0.282258980,1.847681319,-7.0
66,0.180489364,-0.002001581,-0.011089744,1.814347986,-6.0
67,0.180489364,0.112408363,0.622797714,4.514347986,-5.0
68,0.180489364,-0.002001581,-0.011089744,1.814347986,-2.0
69,0.180489364,0.112408363,0.622797714,4.514347986,-3.0
70,0.180489364,-0.002001581,-0.011089744,1.814347986,2.0
71,0.180489364,0.112408363,0.622797714,4.514347986,1.0
72,0.180489364,-0.002001581,-0.011089744,1.814347986,1.0
73,0.180489364,-0.047212179,-0.261578730,2.514347986,1.0
74,0.180489364,-0.002001581,-0.011089744,1.814347986,6.0
75,0.180489364,0.112408363,0.622797714,4.514347986,7.0
76,0.180489364,0.050944744,0.282258980,1.847681319,10.0
77,0.180489364,0.050944744,0.282258980,1.847681319,5.0
78,0.180489364,-0.047212179,-0.261578730,2.514347986,10.0
79,0.180489364,0.050944744,0.282258980,1.847681319,7.0
80,0.180489364,-0.047212179,-0.261578730,2.514347986,4.0
81,0.180489364,0.112408363,0.622797714,4.514347986,5.0
82,0.180489364,-0.002001581,-0.011089744,1.814347986,-4.0
83,0.180489364,-0.002001581,-0.011089744,1.814347986,-13.0
84,0.180489364,0.112408363,0.622797714,4.514347986,-12.0
85,0.180489364,-0.002001581,-0.011089744,1.814347986,-21.0
86,0.180489364,0.112408363,0.622797714,4.514347986,-26.0
87,0.180489364,-0.047212179,-0.261578730,2.514347986,-25.0
88,0.180489364,-0.002001581,-0.011089744,1.814347986,-22.0
89,0.180489364,-0.002001581,-0.011089744,1.814347986,-22.0
90,0.180489364,-0.047212179,-0.261578730,2.514347986,-21.0
91,0.180489364,0.112408363,0.622797714,4.514347986,-28.0
92,0.180489364,0.050944744,0.282258980,1.847681319,-19.0
93,0.180489364,0.112408363,0.622797714,4.514347986,-12.0
94,0.180489364,0.050944744,0.282258980,1.847681319,1.0
95,0.180489364,-0.002001581,-0.011089744,1.814347986,-2.0
96,0.180489364,0.112408363,0.622797714,4.514347986,-1.0
97,0.180489364,0.177815385,0.985184840,2.714347986,2.0
